Time,Channel A,Channel B
(ms),(V),(V)

0.01177481,2.19657300,0.08612204
0.01179081,2.27023900,0.08612204
0.01180681,2.34067400,0.08612204
0.01182281,2.40772600,0.08612204
0.01183881,2.47170300,0.08612204
0.01185481,2.53260300,0.08612204
0.01187081,2.59042800,0.08612204
0.01188681,2.64563800,0.08612204
0.01190281,2.69808100,0.08612204
0.01191881,2.74790800,0.08612204
0.01193481,2.79527600,0.08612204
0.01195081,2.84033600,0.08612204
0.01196681,2.88339700,0.08612204
0.01198281,2.92445900,0.08612204
0.01199881,2.96367500,0.08612204
0.01201481,3.00135300,0.08612204
0.01203081,3.03764800,0.08612204
0.01204681,3.07255800,0.08612204
0.01206281,3.10639100,0.08612204
0.01207881,3.13930200,0.08612204
0.01209481,3.17144400,0.08612204
0.01211081,3.20312500,0.08612204
0.01212681,3.23419000,0.08612204
0.01214281,3.26510200,0.08612204
0.01215881,3.29586000,0.00000000
0.01217481,3.32661800,0.08612204
0.01219081,3.35752900,0.08612204
0.01220681,3.38874900,0.08612204
0.01222281,3.42042900,0.08612204
0.01223881,3.45287900,0.08612204
0.01225481,3.48594400,0.08612204
0.01227081,3.51916200,0.08612204
0.01228681,3.55099700,0.08612204
0.01230281,3.58252300,0.08612204
0.01231881,3.61405000,0.08612204
0.01233481,3.64557700,0.08612204
0.01235081,3.67695000,0.08612204
0.01236681,3.70832300,0.08612204
0.01238281,3.73954200,0.08612204
0.01239881,3.77091500,0.08612204
0.01241481,3.80213500,0.08612204
0.01243081,3.83350800,0.08612204
0.01244681,3.86488100,0.08612204
0.01246281,3.89594600,0.08612204
0.01247881,3.92685800,0.08612204
0.01249481,3.95761600,0.08612204
0.01251081,3.98760500,0.08612204
0.01252681,4.01713200,0.08612204
0.01254281,4.04589100,0.08612204
0.01255881,4.07372700,0.08612204
0.01257481,4.10079300,0.08612204
0.01259081,4.12693800,0.08612204
0.01260681,4.15185200,0.08612204
0.01262281,4.17568900,0.08612204
0.01263881,4.19829600,0.08612204
0.01265481,4.22013400,0.08612204
0.01267081,4.24074200,0.08612204
0.01268681,4.26042700,0.08612204
0.01270281,4.27888200,0.08612204
0.01271881,4.29626000,0.08612204
0.01273481,4.31256200,0.08612204
0.01275081,4.32763300,0.08612204
0.01276681,4.34178200,0.08612204
0.01278281,4.35485400,0.08612204
0.01279881,4.36700300,0.08612204
0.01281481,4.37792200,0.08612204
0.01283081,4.38807200,0.08612204
0.01284681,4.39714600,0.08612204
0.01286281,4.40529600,0.08612204
0.01287881,4.41267800,0.08612204
0.01289481,4.41929100,0.08612204
0.01291081,4.42513500,0.08612204
0.01292681,4.43036400,0.08612204
0.01294281,4.43497800,0.08612204
0.01295881,4.43897600,0.08612204
0.01297481,4.44251300,0.08612204
0.01299081,4.44543600,0.08612204
0.01300681,4.44774200,0.08612204
0.01302281,4.44974200,0.08612204
0.01303881,4.45143300,0.08612204
0.01305481,4.45251000,0.08612204
0.01307081,4.45327900,0.08612204
0.01308681,4.45374000,0.08612204
0.01310281,4.45358700,0.08612204
0.01311881,4.45281700,0.08612204
0.01313481,4.45143300,0.08612204
0.01315081,4.44989500,0.08612204
0.01316681,4.44820400,0.08612204
0.01318281,4.44635800,0.08612204
0.01319881,4.44420500,0.08612204
0.01321481,4.44174500,0.08612204
0.01323081,4.43882300,0.08612204
0.01324681,4.43543900,0.08612204
0.01326281,4.43144100,0.08612204
0.01327881,4.42698100,0.08612204
0.01329481,4.42190600,0.08612204
0.01331081,4.41621500,0.08612204
0.01332681,4.41006400,0.08612204
0.01334281,4.40329700,0.08612204
0.01335881,4.39576100,0.08612204
0.01337481,4.38761100,0.08612204
0.01339081,4.37884500,0.08612204
0.01340681,4.36915600,0.08612204
0.01342281,4.35854400,0.08612204
0.01343881,4.34701000,0.08612204
0.01345481,4.33440000,0.08612204
0.01347081,4.32086600,0.08612204
0.01348681,4.30625600,0.08612204
0.01350281,4.29041600,0.08612204
0.01351881,4.27334500,0.08612204
0.01353481,4.25519800,0.08612204
0.01355081,4.23582100,0.08612204
0.01356681,4.21490500,0.08612204
0.01358281,4.19291400,0.08612204
0.01359881,4.16953800,0.08612204
0.01361481,4.14493100,0.08612204
0.01363081,4.11894100,0.08612204
0.01364681,4.09156600,0.08612204
0.01366281,4.06296200,0.08612204
0.01367881,4.03312600,0.08612204
0.01369481,4.00206100,0.08612204
0.01371081,3.96991900,0.08612204
0.01372681,3.93670000,0.08612204
0.01374281,3.90225100,0.08612204
0.01375881,3.86688000,0.08612204
0.01377481,3.83073900,0.08612204
0.01379081,3.79367600,0.08612204
0.01380681,3.75615200,0.08612204
0.01382281,3.71770400,0.08612204
0.01383881,3.67894900,0.08612204
0.01385481,3.63973300,0.08612204
0.01387081,3.60020900,0.08612204
0.01388681,3.56037800,0.08612204
0.01390281,3.52070000,0.08612204
0.01391881,3.48086900,0.08612204
0.01393481,3.44119100,0.08612204
0.01395081,3.40166700,0.08612204
0.01396681,3.36260500,0.08612204
0.01398281,3.32369600,0.08612204
0.01399881,3.28540200,0.08612204
0.01401481,3.24772400,0.08612204
0.01403081,3.21066100,0.08612204
0.01404681,3.17436600,0.08612204
0.01406281,3.13884100,0.08612204
0.01407881,3.10408500,0.08612204
0.01409481,3.07025100,0.08612204
0.01411081,3.03734000,0.08612204
0.01412681,3.00535200,0.08612204
0.01414281,2.97413300,0.08612204
0.01415881,2.94383600,0.08612204
0.01417481,2.91461600,0.08612204
0.01419081,2.88601100,0.08612204
0.01420681,2.85848300,0.08612204
0.01422281,2.83157000,0.08612204
0.01423881,2.80527200,0.08612204
0.01425481,2.77974300,0.08612204
0.01427081,2.75452100,0.08612204
0.01428681,2.72991500,0.08612204
0.01430281,2.70592400,0.08612204
0.01431881,2.68224000,0.08612204
0.01433481,2.65871100,0.08612204
0.01435081,2.63533500,0.08612204
0.01436681,2.61180500,0.08612204
0.01438281,2.58766000,0.08612204
0.01439881,2.56305400,0.08612204
0.01441481,2.53752500,0.08612204
0.01443081,2.51091900,0.08612204
0.01444681,2.48308300,0.08612204
0.01446281,2.45370900,0.08612204
0.01447881,2.42279800,0.08612204
0.01449481,2.38973300,0.08612204
0.01451081,2.35466900,0.08612204
0.01452681,2.31714400,0.08612204
0.01454281,2.27731300,0.08612204
0.01455881,2.23456000,0.08612204
0.01457481,2.18903800,0.08612204
0.01459081,2.14044000,0.08612204
0.01460681,2.08876700,0.00000000
0.01462281,2.03355700,0.08612204
0.01463881,1.97511700,0.08612204
0.01465481,1.91314000,0.08612204
0.01467081,1.84747200,0.08612204
0.01468681,1.77826600,0.08612204
0.01470281,1.70521700,0.08612204
0.01471881,1.62847600,0.08612204
0.01473481,1.54804400,0.08612204
0.01475081,1.46376700,0.08612204
0.01476681,1.37610700,0.08612204
0.01478281,1.28506400,0.08612204
0.01479881,1.19079100,0.08612204
0.01481481,1.09328900,0.08612204
0.01483081,0.99255660,0.08612204
0.01484681,0.88859500,0.08612204
0.01486281,0.78201900,0.08612204
0.01487881,0.67267470,0.08612204
0.01489481,0.56102360,0.08612204
0.01491081,0.44721950,0.08612204
0.01492681,0.33156990,0.08612204
0.01494281,0.21422860,0.08612204
0.01495881,0.09550320,0.08612204
0.01497481,-0.02460630,0.08612204
0.01499081,-0.14548470,0.08612204
0.01500681,-0.26728590,0.08612204
0.01502281,-0.38954850,0.08612204
0.01503881,-0.51211860,0.08612204
0.01505481,-0.63468870,0.08612204
0.01507081,-0.75664370,0.08612204
0.01508681,-0.87798350,0.08612204
0.01510281,-0.99855430,0.08612204
0.01511881,-1.11774100,0.08612204
0.01513481,-1.23585100,0.08612204
0.01515081,-1.35119300,0.08612204
0.01516681,-1.46053800,0.08612204
0.01518281,-1.56588300,0.08612204
0.01519881,-1.66738400,0.08612204
0.01521481,-1.76519400,0.08612204
0.01523081,-1.85946700,0.08612204
0.01524681,-1.94989500,0.08612204
0.01526281,-2.03586400,0.08612204
0.01527881,-2.11721800,0.08612204
0.01529481,-2.19349800,0.08612204
0.01531081,-2.26439500,0.08612204
0.01532681,-2.32975500,0.08612204
0.01534281,-2.38911800,0.08612204
0.01535881,-2.44232900,0.08612204
0.01537481,-2.48908100,0.08612204
0.01539081,-2.52906600,0.08612204
0.01540681,-2.56243800,0.08612204
0.01542281,-2.58904400,0.08612204
0.01543881,-2.61057400,0.08612204
0.01545481,-2.62641500,0.08612204
0.01547081,-2.63687300,0.08612204
0.01548681,-2.64148600,0.08612204
0.01550281,-2.64010200,0.08612204
0.01551881,-2.63225900,0.08612204
0.01553481,-2.61795600,0.08612204
0.01555081,-2.59734900,0.08612204
0.01556681,-2.57089700,0.08612204
0.01558281,-2.53860100,0.08612204
0.01559881,-2.50092300,0.08612204
0.01561481,-2.45816900,0.08612204
0.01563081,-2.41080200,0.08612204
0.01564681,-2.35897500,0.08612204
0.01566281,-2.30330300,0.08612204
0.01567881,-2.24394100,0.08612204
0.01569481,-2.18165600,0.08612204
0.01571081,-2.11660300,0.08612204
0.01572681,-2.04909000,0.08612204
0.01574281,-1.97988400,0.08612204
0.01575881,-1.90929500,0.08612204
0.01577481,-1.83762900,0.08612204
0.01579081,-1.76534800,0.08612204
0.01580681,-1.69306700,0.08612204
0.01582281,-1.62078600,0.08612204
0.01583881,-1.54942800,0.08612204
0.01585481,-1.47914600,0.08612204
0.01587081,-1.41024900,0.08612204
0.01588681,-1.34319600,0.08612204
0.01590281,-1.27845100,0.08612204
0.01591881,-1.21616600,0.08612204
0.01593481,-1.15680400,0.08612204
0.01595081,-1.10082400,0.08612204
0.01596681,-1.04869000,0.08612204
0.01598281,-1.00070700,0.08612204
0.01599881,-0.95687750,0.08612204
0.01601481,-0.91704600,0.08612204
0.01603081,-0.87998280,0.08612204
0.01604681,-0.84676430,0.08612204
0.01606281,-0.81754430,0.08612204
0.01607881,-0.79232280,0.08612204
0.01609481,-0.77109990,0.08612204
0.01611081,-0.75387550,0.08612204
0.01612681,-0.74064960,0.08612204
0.01614281,-0.73126850,0.08612204
0.01615881,-0.72603960,0.08612204
0.01617481,-0.72465550,0.08612204
0.01619081,-0.72711620,0.08612204
0.01620681,-0.73296020,0.08612204
0.01622281,-0.74187990,0.08612204
0.01623881,-0.75341410,0.08612204
0.01625481,-0.76756270,0.08612204
0.01627081,-0.78355680,0.08612204
0.01628681,-0.80124260,0.08612204
0.01630281,-0.82000490,0.08612204
0.01631881,-0.83969000,0.08612204
0.01633481,-0.85968260,0.08612204
0.01635081,-0.87967520,0.08612204
0.01636681,-0.89905270,0.08612204
0.01638281,-0.91750740,0.08612204
0.01639881,-0.93457800,0.08612204
0.01641481,-0.94980320,0.08612204
0.01643081,-0.96287520,0.08612204
0.01644681,-0.97317910,0.08612204
0.01646281,-0.98040720,0.08612204
0.01647881,-0.98425200,0.08612204
0.01649481,-0.98425200,0.08612204
0.01651081,-0.98009970,0.08612204
0.01652681,-0.97148750,0.08612204
0.01654281,-0.95795400,0.08612204
0.01655881,-0.93949930,0.08612204
0.01657481,-0.91550810,0.08612204
0.01659081,-0.88613430,0.08612204
0.01660681,-0.85107030,0.08612204
0.01662281,-0.81000860,0.08612204
0.01663881,-0.76279530,0.08612204
0.01665481,-0.70973800,0.08612204
0.01667081,-0.65037520,0.08612204
0.01668681,-0.58486100,0.08612204
0.01670281,-0.51304130,0.08612204
0.01671881,-0.43522390,0.08612204
0.01673481,-0.35125490,0.08612204
0.01675081,-0.26144190,0.08612204
0.01676681,-0.16593870,0.08612204
0.01678281,-0.06474532,0.08612204
0.01679881,0.04229208,0.08612204
0.01681481,0.15348180,0.08612204
0.01683081,0.26559420,0.08612204
0.01684681,0.38047490,0.08612204
0.01686281,0.49858510,0.08612204
0.01687881,0.61977120,0.08612204
0.01689481,0.74418680,0.08612204
0.01691081,0.87121680,0.08612204
0.01692681,1.00040000,0.08612204
0.01694281,1.13112100,0.08612204
0.01695881,1.26291800,0.08612204
0.01697481,1.39533100,0.08612204
0.01699081,1.52789700,0.08612204
0.01700681,1.66000200,0.08612204
0.01702281,1.79118500,0.08612204
0.01703881,1.92098300,0.08612204
0.01705481,2.04909000,0.08612204
0.01707081,2.17488900,0.08612204
0.01708681,2.29853600,0.08612204
0.01710281,2.42095200,0.08612204
0.01711881,2.54152300,0.08612204
0.01713481,2.66009500,0.08612204
0.01715081,2.77605200,0.08612204
0.01716681,2.88908700,0.08612204
0.01718281,2.99797000,0.08612204
0.01719881,3.10254700,0.08612204
0.01721481,3.20281700,0.08612204
0.01723081,3.29878200,0.00000000
0.01724681,3.39013300,0.08612204
0.01726281,3.47717800,0.08612204
0.01727881,3.55945500,0.08612204
0.01729481,3.63742600,0.08612204
0.01731081,3.71078400,0.08612204
0.01732681,3.77983500,0.08612204
0.01734281,3.84442700,0.08612204
0.01735881,3.90471200,0.08612204
0.01737481,3.96099900,0.08612204
0.01739081,4.01298000,0.08612204
0.01740681,4.06127000,0.08612204
0.01742281,4.10556100,0.08612204
0.01743881,4.14631500,0.08612204
0.01745481,4.18353200,0.08612204
0.01747081,4.21736600,0.08612204
0.01748681,4.24827800,0.08612204
0.01750281,4.27611400,0.08612204
0.01751881,4.30118100,0.08612204
0.01753481,4.32378800,0.08612204
0.01755081,4.34408900,0.08612204
0.01756681,4.36208200,0.08612204
0.01758281,4.37823000,0.08612204
0.01759881,4.39268600,0.08612204
0.01761481,4.40560400,0.08612204
0.01763081,4.41729200,0.08612204
0.01764681,4.42790400,0.08612204
0.01766281,4.43743800,0.08612204
0.01767881,4.44559000,0.08612204
0.01769481,4.45158700,0.08612204
0.01771081,4.45620100,0.08612204
0.01772681,4.45958400,0.08612204
0.01774281,4.46204500,0.08612204
0.01775881,4.46373700,0.08612204
0.01777481,4.46465900,0.08612204
0.01779081,4.46481300,0.08612204
0.01780681,4.46435200,0.08612204
0.01782281,4.46389000,0.08612204
0.01783881,4.46342900,0.08612204
0.01785481,4.46296700,0.08612204
0.01787081,4.46250600,0.08612204
0.01788681,4.46204500,0.08612204
0.01790281,4.46158400,0.08612204
0.01791881,4.46112200,0.08612204
0.01793481,4.46081400,0.08612204
0.01795081,4.46035300,0.08612204
0.01796681,4.45989200,0.08612204
0.01798281,4.45943000,0.08612204
0.01799881,4.45896900,0.08612204
0.01801481,4.45866200,0.08612204
0.01803081,4.45820000,0.08612204
0.01804681,4.45773900,0.08612204
0.01806281,4.45727700,0.08612204
0.01807881,4.45697000,0.08612204
0.01809481,4.45650800,0.08612204
0.01811081,4.45604700,0.08612204
0.01812681,4.45573900,0.08612204
0.01814281,4.45527800,0.08612204
0.01815881,4.45481700,0.08612204
0.01817481,4.45450900,0.08612204
0.01819081,4.45404800,0.08612204
0.01820681,4.45374000,0.08612204
0.01822281,4.45327900,0.08612204
0.01823881,4.45281700,0.08612204
0.01825481,4.45251000,0.08612204
0.01827081,4.45204800,0.08612204
0.01828681,4.45174100,0.08612204
0.01830281,4.45128000,0.08612204
0.01831881,4.45081800,0.08612204
0.01833481,4.45051100,0.08612204
0.01835081,4.45004900,0.08612204
0.01836681,4.44958800,0.08612204
0.01838281,4.44928000,0.08612204
0.01839881,4.44881900,0.08612204
0.01841481,4.44835800,0.08612204
0.01843081,4.44789600,0.08612204
0.01844681,4.44758800,0.08612204
0.01846281,4.44712700,0.08612204
0.01847881,4.44666600,0.08612204
0.01849481,4.44620500,0.08612204
0.01851081,4.44574300,0.08612204
0.01852681,4.44528200,0.08612204
0.01854281,4.44497400,0.08612204
0.01855881,4.44451300,0.08612204
0.01857481,4.44405100,0.08612204
0.01859081,4.44359000,0.08612204
0.01860681,4.44312900,0.08612204
0.01862281,4.44266700,0.08612204
0.01863881,4.44220600,0.08612204
0.01865481,4.44174500,0.08612204
0.01867081,4.44128300,0.08612204
0.01868681,4.44097600,0.08612204
0.01870281,4.44051400,0.08612204
0.01871881,4.44005300,0.08612204
0.01873481,4.43959100,0.08612204
0.01875081,4.43913000,0.08612204
0.01876681,4.43866900,0.08612204
0.01878281,4.43836100,0.08612204
0.01879881,4.43790000,0.08612204
0.01881481,4.43743800,0.08612204
0.01883081,4.43713100,0.08612204
0.01884681,4.43682300,0.08612204
0.01886281,4.43636200,0.08612204
0.01887881,4.43605400,0.08612204
0.01889481,4.43574700,0.08612204
0.01891081,4.43528600,0.08612204
0.01892681,4.43497800,0.08612204
0.01894281,4.43451600,0.08612204
0.01895881,4.43359400,0.08612204
0.01897481,4.43236400,0.08612204
0.01899081,4.43067200,0.08612204
0.01900681,4.42867200,0.08612204
0.01902281,4.42605800,0.08612204
0.01903881,4.42313600,0.08612204
0.01905481,4.41959900,0.08612204
0.01907081,4.41544700,0.08612204
0.01908681,4.41067900,0.08612204
0.01910281,4.40529600,0.08612204
0.01911881,4.39899100,0.08612204
0.01913481,4.39176300,0.08612204
0.01915081,4.38361200,0.08612204
0.01916681,4.37438500,0.08612204
0.01918281,4.36392700,0.08612204
0.01919881,4.35208600,0.08612204
0.01921481,4.33886000,0.08612204
0.01923081,4.32394200,0.08612204
0.01924681,4.30748700,0.08612204
0.01926281,4.28903200,0.08612204
0.01927881,4.26857800,0.08612204
0.01929481,4.24597100,0.08612204
0.01931081,4.22105700,0.08612204
0.01932681,4.19368200,0.08612204
0.01934281,4.16369300,0.08612204
0.01935881,4.13093600,0.08612204
0.01937481,4.09510300,0.08612204
0.01939081,4.05650200,0.08612204
0.01940681,4.01467100,0.08612204
0.01942281,3.96976500,0.08612204
0.01943881,3.92162900,0.08612204
0.01945481,3.87011000,0.08612204
0.01947081,3.81505300,0.08612204
0.01948681,3.75645900,0.08612204
0.01950281,3.69417500,0.08612204
0.01951881,3.62819900,0.08612204
0.01953481,3.55837800,0.08612204
0.01955081,3.48456000,0.08612204
0.01956681,3.40705000,0.08612204
0.01958281,3.32554100,0.08612204
0.01959881,3.24003400,0.08612204
0.01961481,3.15068300,0.08612204
0.01963081,3.05748700,0.08612204
0.01964681,2.96029200,0.08612204
0.01966281,2.85940600,0.08612204
0.01967881,2.75482900,0.08612204
0.01969481,2.64656100,0.08612204
0.01971081,2.53491000,0.08612204
0.01972681,2.41972200,0.08612204
0.01974281,2.30145800,0.08612204
0.01975881,2.17996400,0.08612204
0.01977481,2.05539500,0.08612204
0.01979081,1.92836500,0.08612204
0.01980681,1.79856700,0.08612204
0.01982281,1.66630800,0.08612204
0.01983881,1.53189600,0.08612204
0.01985481,1.39563900,0.08612204
0.01987081,1.25753600,0.08612204
0.01988681,1.11804900,0.08612204
0.01990281,0.97717770,0.08612204
0.01991881,0.83538380,0.08612204
0.01993481,0.69282110,0.08612204
0.01995081,0.54979700,0.08612204
0.01996681,0.40661910,0.08612204
0.01998281,0.26344120,0.08612204
0.01999881,0.12057090,0.08612204
0.02001481,-0.02183809,0.08612204
0.02003081,-0.16332430,0.08612204
0.02004681,-0.30373400,0.08612204
0.02006281,-0.44291340,0.08612204
0.02007881,-0.58040110,0.08612204
0.02009481,-0.71619710,0.08612204
0.02011081,-0.84999380,0.08612204
0.02012681,-0.98133000,0.08612204
0.02014281,-1.11035900,0.00000000
0.02015881,-1.23662000,0.08612204
0.02017481,-1.36011300,0.08612204
0.02019081,-1.48053000,0.08612204
0.02020681,-1.59771800,0.08612204
0.02022281,-1.71152200,0.08612204
0.02023881,-1.82194300,0.08612204
0.02025481,-1.92867200,0.08612204
0.02027081,-2.03171100,0.08612204
0.02028681,-2.13090500,0.08612204
0.02030281,-2.22640900,0.08612204
0.02031881,-2.31776000,0.08612204
0.02033481,-2.40511200,0.08612204
0.02035081,-2.48846600,0.08612204
0.02036681,-2.56782100,0.08612204
0.02038281,-2.64302400,0.08612204
0.02039881,-2.71438200,0.08612204
0.02041481,-2.78158800,0.08612204
0.02043081,-2.84494900,0.08612204
0.02044681,-2.90446600,0.08612204
0.02046281,-2.95998400,0.08612204
0.02047881,-3.01181100,0.08612204
0.02049481,-3.05994700,0.08612204
0.02051081,-3.10470000,0.08612204
0.02052681,-3.14576100,0.08612204
0.02054281,-3.18374800,0.08612204
0.02055881,-3.21835000,0.08612204
0.02057481,-3.25003100,0.08612204
0.02059081,-3.27878900,0.08612204
0.02060681,-3.30478000,0.08612204
0.02062281,-3.32769400,0.08612204
0.02063881,-3.34768700,0.08612204
0.02065481,-3.36537300,0.08612204
0.02067081,-3.38044400,0.08612204
0.02068681,-3.39320900,0.08612204
0.02070281,-3.40382000,0.08612204
0.02071881,-3.41243200,0.08612204
0.02073481,-3.41935300,0.08612204
0.02075081,-3.42442800,0.08612204
0.02076681,-3.42781100,0.08612204
0.02078281,-3.42981100,0.08612204
0.02079881,-3.43042600,0.08612204
0.02081481,-3.42981100,0.08612204
0.02083081,-3.42827300,0.08612204
0.02084681,-3.42612000,0.08612204
0.02086281,-3.42304400,0.08612204
0.02087881,-3.41904500,0.08612204
0.02089481,-3.41443200,0.08612204
0.02091081,-3.40920300,0.08612204
0.02092681,-3.40335900,0.08612204
0.02094281,-3.39720700,0.08612204
0.02095881,-3.39059400,0.08612204
0.02097481,-3.38352000,0.08612204
0.02099081,-3.37629200,0.08612204
0.02100681,-3.36860200,0.08612204
0.02102281,-3.36075900,0.08612204
0.02103881,-3.35260800,0.08612204
0.02105481,-3.34415000,0.08612204
0.02107081,-3.33569100,0.08612204
0.02108681,-3.32723300,0.08612204
0.02110281,-3.31892800,0.08612204
0.02111881,-3.31047000,0.08612204
0.02113481,-3.30231900,0.08612204
0.02115081,-3.29401400,0.08612204
0.02116681,-3.28586400,0.08612204
0.02118281,-3.27786700,0.08612204
0.02119881,-3.26987000,0.08612204
0.02121481,-3.26187300,0.08612204
0.02123081,-3.25402900,0.08612204
0.02124681,-3.24603200,0.08612204
0.02126281,-3.23818900,0.08612204
0.02127881,-3.23019200,0.08612204
0.02129481,-3.22219500,0.08612204
0.02131081,-3.21419800,0.08612204
0.02132681,-3.20589300,0.08612204
0.02134281,-3.19758900,0.08612204
0.02135881,-3.18897600,0.08612204
0.02137481,-3.18021000,0.08612204
0.02139081,-3.17113700,0.08612204
0.02140681,-3.16175600,0.08612204
0.02142281,-3.15191300,0.08612204
0.02143881,-3.14176300,0.08612204
0.02145481,-3.13130500,0.08612204
0.02147081,-3.12023300,0.08612204
0.02148681,-3.10854500,0.08612204
